date,time_interval,quantity
11/1/22,7,71
11/1/22,8,138
11/1/22,9,233
11/1/22,10,275
11/1/22,11,298
11/1/22,12,287
11/1/22,13,234
11/1/22,14,219
11/1/22,15,204
11/1/22,16,200
11/1/22,17,217
11/1/22,18,242
11/1/22,19,231
11/1/22,20,184
11/1/22,21,138
11/1/22,22,69
11/1/22,23,36
11/1/22,24,6
11/2/22,0,12
11/2/22,1,8
11/2/22,2,5
11/2/22,3,6
11/2/22,4,2
11/2/22,5,14
11/2/22,6,36
11/2/22,7,102
11/2/22,8,223
11/2/22,9,296
11/2/22,10,379
11/2/22,11,352
11/2/22,12,272
11/2/22,13,227
11/2/22,14,231
11/2/22,15,210
11/2/22,16,188
11/2/22,17,226
11/2/22,18,229
11/2/22,19,214
11/2/22,20,199
11/2/22,21,147
11/2/22,22,76
11/2/22,23,38
11/2/22,24,4
11/3/22,0,11
11/3/22,1,9
11/3/22,2,6
11/3/22,3,6
11/3/22,4,4
11/3/22,5,22
11/3/22,6,36
11/3/22,7,86
11/3/22,8,195
11/3/22,9,320
11/3/22,10,385
11/3/22,11,298
11/3/22,12,296
11/3/22,13,307
11/3/22,14,225
11/3/22,15,212
11/3/22,16,189
11/3/22,17,237
11/3/22,18,237
11/3/22,19,248
11/3/22,20,176
11/3/22,21,131
11/3/22,22,77
11/3/22,23,44
11/3/22,24,5
11/4/22,0,12
11/4/22,1,12
11/4/22,2,9
11/4/22,3,7
11/4/22,4,7
11/4/22,5,15
11/4/22,6,26
11/4/22,7,54
11/4/22,8,159
11/4/22,9,276
11/4/22,10,271
11/4/22,11,324
11/4/22,12,331
11/4/22,13,275
11/4/22,14,223
11/4/22,15,220
11/4/22,16,236
11/4/22,17,213
11/4/22,18,206
11/4/22,19,164
11/4/22,20,128
11/4/22,21,117
11/4/22,22,60
11/4/22,23,26
11/4/22,24,12
11/5/22,0,17
11/5/22,1,11
11/5/22,2,8
11/5/22,3,5
11/5/22,4,9
11/5/22,5,4
11/5/22,6,20
11/5/22,7,53
11/5/22,8,123
11/5/22,9,222
11/5/22,10,237
11/5/22,11,292
11/5/22,12,266
11/5/22,13,253
11/5/22,14,233
11/5/22,15,216
11/5/22,16,230
11/5/22,17,232
11/5/22,18,203
11/5/22,19,198
11/5/22,20,129
11/5/22,21,120
11/5/22,22,57
11/5/22,23,39
11/5/22,24,5
11/6/22,0,15
11/6/22,1,9
11/6/22,2,4
11/6/22,3,5
11/6/22,4,7
11/6/22,5,7
11/6/22,6,24
11/6/22,7,44
11/6/22,8,124
11/6/22,9,248
11/6/22,10,281
11/6/22,11,310
11/6/22,12,326
11/6/22,13,279
11/6/22,14,272
11/6/22,15,300
11/6/22,16,268
11/6/22,17,274
11/6/22,18,261
11/6/22,19,216
11/6/22,20,186
11/6/22,21,127
11/6/22,22,64
11/6/22,23,29
11/6/22,24,3
11/7/22,0,6
11/7/22,1,8
11/7/22,2,6
11/7/22,3,4
11/7/22,4,2
11/7/22,5,8
11/7/22,6,31
11/7/22,7,68
11/7/22,8,155
11/7/22,9,274
11/7/22,10,276
11/7/22,11,310
11/7/22,12,298
11/7/22,13,307
11/7/22,14,234
11/7/22,15,239
11/7/22,16,246
11/7/22,17,242
11/7/22,18,223
11/7/22,19,261
11/7/22,20,189
11/7/22,21,125
11/7/22,22,69
11/7/22,23,27
11/7/22,24,4
11/8/22,0,8
11/8/22,1,8
11/8/22,2,5
11/8/22,3,8
11/8/22,4,6
11/8/22,5,7
11/8/22,6,37
11/8/22,7,73
11/8/22,8,164
11/8/22,9,267
11/8/22,10,306
11/8/22,11,311
11/8/22,12,281
11/8/22,13,265
11/8/22,14,267
11/8/22,15,208
11/8/22,16,219
11/8/22,17,239
11/8/22,18,261
11/8/22,19,270
11/8/22,20,181
11/8/22,21,135
11/8/22,22,84
11/8/22,23,39
11/8/22,24,4
11/9/22,0,9
11/9/22,1,7
11/9/22,2,4
11/9/22,3,2
11/9/22,4,5
11/9/22,5,6
11/9/22,6,30
11/9/22,7,101
11/9/22,8,182
11/9/22,9,297
11/9/22,10,291
11/9/22,11,305
11/9/22,12,305
11/9/22,13,290
11/9/22,14,206
11/9/22,15,177
11/9/22,16,229
11/9/22,17,220
11/9/22,18,245
11/9/22,19,234
11/9/22,20,189
11/9/22,21,142
11/9/22,22,76
11/9/22,23,33
11/9/22,24,4
11/10/22,0,6
11/10/22,1,6
11/10/22,2,4
11/10/22,3,10
11/10/22,4,9
11/10/22,5,13
11/10/22,6,34
11/10/22,7,86
11/10/22,8,185
11/10/22,9,268
11/10/22,10,295
11/10/22,11,309
11/10/22,12,269
11/10/22,13,237
11/10/22,14,255
11/10/22,15,215
11/10/22,16,200
11/10/22,17,225
11/10/22,18,256
11/10/22,19,236
11/10/22,20,205
11/10/22,21,116
11/10/22,22,64
11/10/22,23,42
11/10/22,24,3
11/11/22,0,18
11/11/22,1,7
11/11/22,2,3
11/11/22,3,6
11/11/22,4,5
11/11/22,5,12
11/11/22,6,34
11/11/22,7,82
11/11/22,8,192
11/11/22,9,278
11/11/22,10,299
11/11/22,11,266
11/11/22,12,272
11/11/22,13,266
11/11/22,14,237
11/11/22,15,250
11/11/22,16,241
11/11/22,17,230
11/11/22,18,218
11/11/22,19,252
11/11/22,20,202
11/11/22,21,144
11/11/22,22,90
11/11/22,23,33
11/11/22,24,4
11/12/22,0,8
11/12/22,1,15
11/12/22,2,3
11/12/22,3,7
11/12/22,4,8
11/12/22,5,11
11/12/22,6,23
11/12/22,7,68
11/12/22,8,172
11/12/22,9,273
11/12/22,10,275
11/12/22,11,304
11/12/22,12,306
11/12/22,13,306
11/12/22,14,290
11/12/22,15,245
11/12/22,16,258
11/12/22,17,247
11/12/22,18,212
11/12/22,19,201
11/12/22,20,163
11/12/22,21,128
11/12/22,22,90
11/12/22,23,29
11/12/22,24,5
11/13/22,0,16
11/13/22,1,13
11/13/22,2,4
11/13/22,3,3
11/13/22,4,7
11/13/22,5,8
11/13/22,6,16
11/13/22,7,49
11/13/22,8,146
11/13/22,9,276
11/13/22,10,329
11/13/22,11,305
11/13/22,12,293
11/13/22,13,314
11/13/22,14,295
11/13/22,15,296
11/13/22,16,272
11/13/22,17,290
11/13/22,18,250
11/13/22,19,221
11/13/22,20,150
11/13/22,21,119
11/13/22,22,66
11/13/22,23,23
11/13/22,24,4
11/14/22,0,4
11/14/22,1,11
11/14/22,2,9
11/14/22,3,7
11/14/22,4,1
11/14/22,5,4
11/14/22,6,43
11/14/22,7,81
11/14/22,8,163
11/14/22,9,271
11/14/22,10,319
11/14/22,11,318
11/14/22,12,256
11/14/22,13,231
11/14/22,14,235
11/14/22,15,212
11/14/22,16,241
11/14/22,17,244
11/14/22,18,213
11/14/22,19,272
11/14/22,20,200
11/14/22,21,156
11/14/22,22,65
11/14/22,23,37
11/14/22,24,3
11/15/22,0,13
11/15/22,1,8
11/15/22,2,8
11/15/22,3,6
11/15/22,4,3
11/15/22,5,17
11/15/22,6,40
11/15/22,7,87
11/15/22,8,168
11/15/22,9,287
11/15/22,10,298
11/15/22,11,298
11/15/22,12,268
11/15/22,13,242
11/15/22,14,256
11/15/22,15,230
11/15/22,16,229
11/15/22,17,239
11/15/22,18,237
11/15/22,19,236
11/15/22,20,172
11/15/22,21,153
11/15/22,22,84
11/15/22,23,28
11/15/22,24,8
11/16/22,0,9
11/16/22,1,7
11/16/22,2,5
11/16/22,3,4
11/16/22,4,7
11/16/22,5,20
11/16/22,6,39
11/16/22,7,97
11/16/22,8,209
11/16/22,9,349
11/16/22,10,316
11/16/22,11,332
11/16/22,12,304
11/16/22,13,212
11/16/22,14,203
11/16/22,15,169
11/16/22,16,207
11/16/22,17,244
11/16/22,18,229
11/16/22,19,197
11/16/22,20,233
11/16/22,21,153
11/16/22,22,57
11/16/22,23,38
11/16/22,24,2
11/17/22,0,13
11/17/22,1,4
11/17/22,2,2
11/17/22,3,5
11/17/22,4,13
11/17/22,5,10
11/17/22,6,48
11/17/22,7,103
11/17/22,8,192
11/17/22,9,373
11/17/22,10,348
11/17/22,11,358
11/17/22,12,301
11/17/22,13,221
11/17/22,14,248
11/17/22,15,177
11/17/22,16,232
11/17/22,17,240
11/17/22,18,266
11/17/22,19,250
11/17/22,20,189
11/17/22,21,153
11/17/22,22,78
11/17/22,23,40
11/17/22,24,5
11/18/22,0,11
11/18/22,1,5
11/18/22,2,4
11/18/22,3,4
11/18/22,4,7
11/18/22,5,15
11/18/22,6,34
11/18/22,7,90
11/18/22,8,209
11/18/22,9,348
11/18/22,10,365
11/18/22,11,290
11/18/22,12,227
11/18/22,13,281
11/18/22,14,244
11/18/22,15,223
11/18/22,16,212
11/18/22,17,251
11/18/22,18,238
11/18/22,19,246
11/18/22,20,192
11/18/22,21,172
11/18/22,22,82
11/18/22,23,40
11/18/22,24,5
11/19/22,0,18
11/19/22,1,10
11/19/22,2,7
11/19/22,3,5
11/19/22,4,5
11/19/22,5,12
11/19/22,6,25
11/19/22,7,68
11/19/22,8,182
11/19/22,9,322
11/19/22,10,363
11/19/22,11,328
11/19/22,12,334
11/19/22,13,271
11/19/22,14,256
11/19/22,15,260
11/19/22,16,249
11/19/22,17,227
11/19/22,18,194
11/19/22,19,194
11/19/22,20,169
11/19/22,21,105
11/19/22,22,81
11/19/22,23,43
11/19/22,24,8
11/20/22,0,14
11/20/22,1,11
11/20/22,2,6
11/20/22,3,5
11/20/22,4,8
11/20/22,5,9
11/20/22,6,28
11/20/22,7,59
11/20/22,8,141
11/20/22,9,286
11/20/22,10,359
11/20/22,11,323
11/20/22,12,359
11/20/22,13,318
11/20/22,14,293
11/20/22,15,291
11/20/22,16,270
11/20/22,17,282
11/20/22,18,241
11/20/22,19,206
11/20/22,20,138
11/20/22,21,123
11/20/22,22,69
11/20/22,23,27
11/20/22,24,5
11/21/22,0,10
11/21/22,1,4
11/21/22,2,9
11/21/22,3,4
11/21/22,4,8
11/21/22,5,13
11/21/22,6,29
11/21/22,7,74
11/21/22,8,162
11/21/22,9,280
11/21/22,10,286
11/21/22,11,338
11/21/22,12,300
11/21/22,13,247
11/21/22,14,241
11/21/22,15,235
11/21/22,16,204
11/21/22,17,244
11/21/22,18,225
11/21/22,19,218
11/21/22,20,206
11/21/22,21,159
11/21/22,22,76
11/21/22,23,29
11/21/22,24,4
11/22/22,0,13
11/22/22,1,7
11/22/22,2,7
11/22/22,3,3
11/22/22,4,8
11/22/22,5,10
11/22/22,6,36
11/22/22,7,84
11/22/22,8,175
11/22/22,9,261
11/22/22,10,330
11/22/22,11,328
11/22/22,12,328
11/22/22,13,297
11/22/22,14,261
11/22/22,15,225
11/22/22,16,224
11/22/22,17,241
11/22/22,18,249
11/22/22,19,242
11/22/22,20,221
11/22/22,21,166
11/22/22,22,72
11/22/22,23,44
11/22/22,24,5
11/23/22,0,8
11/23/22,1,5
11/23/22,2,5
11/23/22,3,5
11/23/22,4,9
11/23/22,5,9
11/23/22,6,35
11/23/22,7,95
11/23/22,8,173
11/23/22,9,291
11/23/22,10,307
11/23/22,11,333
11/23/22,12,312
11/23/22,13,283
11/23/22,14,261
11/23/22,15,224
11/23/22,16,245
11/23/22,17,260
11/23/22,18,229
11/23/22,19,231
11/23/22,20,198
11/23/22,21,140
11/23/22,22,73
11/23/22,23,30
11/23/22,24,2
11/24/22,0,1
11/24/22,1,9
11/24/22,2,14
11/24/22,3,4
11/24/22,4,11
11/24/22,5,12
11/24/22,6,33
11/24/22,7,76
11/24/22,8,217
11/24/22,9,279
11/24/22,10,308
11/24/22,11,307
11/24/22,12,324
11/24/22,13,259
11/24/22,14,254
11/24/22,15,225
11/24/22,16,216
11/24/22,17,251
11/24/22,18,232
11/24/22,19,237
11/24/22,20,176
11/24/22,21,151
11/24/22,22,69
11/24/22,23,31
11/24/22,24,8
11/25/22,0,16
11/25/22,1,13
11/25/22,2,10
11/25/22,3,8
11/25/22,4,4
11/25/22,5,15
11/25/22,6,34
11/25/22,7,89
11/25/22,8,173
11/25/22,9,282
11/25/22,10,357
11/25/22,11,318
11/25/22,12,326
11/25/22,13,262
11/25/22,14,259
11/25/22,15,237
11/25/22,16,259
11/25/22,17,266
11/25/22,18,237
11/25/22,19,215
11/25/22,20,199
11/25/22,21,130
11/25/22,22,87
11/25/22,23,57
11/25/22,24,6
11/26/22,0,13
11/26/22,1,9
11/26/22,2,8
11/26/22,3,5
11/26/22,4,6
11/26/22,5,13
11/26/22,6,24
11/26/22,7,75
11/26/22,8,185
11/26/22,9,289
11/26/22,10,334
11/26/22,11,336
11/26/22,12,319
11/26/22,13,282
11/26/22,14,267
11/26/22,15,230
11/26/22,16,231
11/26/22,17,243
11/26/22,18,211
11/26/22,19,197
11/26/22,20,178
11/26/22,21,107
11/26/22,22,74
11/26/22,23,44
11/26/22,24,8
11/27/22,0,19
11/27/22,1,9
11/27/22,2,9
11/27/22,3,9
11/27/22,4,4
11/27/22,5,5
11/27/22,6,17
11/27/22,7,49
11/27/22,8,131
11/27/22,9,272
11/27/22,10,302
11/27/22,11,352
11/27/22,12,311
11/27/22,13,300
11/27/22,14,302
11/27/22,15,345
11/27/22,16,299
11/27/22,17,267
11/27/22,18,242
11/27/22,19,213
11/27/22,20,153
11/27/22,21,111
11/27/22,22,68
11/27/22,23,28
11/27/22,24,3
11/28/22,0,16
11/28/22,1,14
11/28/22,2,5
11/28/22,3,4
11/28/22,4,4
11/28/22,5,6
11/28/22,6,35
11/28/22,7,91
11/28/22,8,173
11/28/22,9,249
11/28/22,10,321
11/28/22,11,328
11/28/22,12,315
11/28/22,13,302
11/28/22,14,237
11/28/22,15,242
11/28/22,16,238
11/28/22,17,258
11/28/22,18,216
11/28/22,19,227
11/28/22,20,204
11/28/22,21,136
11/28/22,22,87
11/28/22,23,33
11/28/22,24,4
11/29/22,0,11
11/29/22,1,9
11/29/22,2,3
11/29/22,3,5
11/29/22,4,5
11/29/22,5,14
11/29/22,6,39
11/29/22,7,86
11/29/22,8,178
11/29/22,9,262
11/29/22,10,314
11/29/22,11,322
11/29/22,12,301
11/29/22,13,265
11/29/22,14,235
11/29/22,15,246
11/29/22,16,236
11/29/22,17,248
11/29/22,18,238
11/29/22,19,250
11/29/22,20,194
11/29/22,21,152
11/29/22,22,75
11/29/22,23,34
11/29/22,24,5
11/30/22,0,11
11/30/22,1,12
11/30/22,2,5
11/30/22,3,4
11/30/22,4,7
11/30/22,5,15
11/30/22,6,31
11/30/22,7,99
11/30/22,8,166
11/30/22,9,317
11/30/22,10,367
11/30/22,11,93
11/30/22,12,342
11/30/22,13,309
11/30/22,14,260
11/30/22,15,149
11/30/22,16,280
11/30/22,17,262
11/30/22,18,260
11/30/22,19,297
11/30/22,20,235
11/30/22,21,167
11/30/22,22,83
11/30/22,23,48
11/30/22,24,7
12/1/22,0,10
12/1/22,1,7
12/1/22,2,3
12/1/22,3,9
12/1/22,4,8
12/1/22,5,20
12/1/22,6,39
12/1/22,7,94
12/1/22,8,193
12/1/22,9,345
12/1/22,10,377
12/1/22,11,346
12/1/22,12,295
12/1/22,13,307
12/1/22,14,244
12/1/22,15,223
12/1/22,16,251
12/1/22,17,270
12/1/22,18,258
12/1/22,19,227
12/1/22,20,161
12/1/22,21,169
12/1/22,22,74
12/1/22,23,42
12/1/22,24,1
12/2/22,0,6
12/2/22,1,10
12/2/22,2,3
12/2/22,3,8
12/2/22,4,6
12/2/22,5,16
12/2/22,6,37
12/2/22,7,86
12/2/22,8,190
12/2/22,9,299
12/2/22,10,371
12/2/22,11,336
12/2/22,12,312
12/2/22,13,304
12/2/22,14,244
12/2/22,15,239
12/2/22,16,253
12/2/22,17,272
12/2/22,18,257
12/2/22,19,240
12/2/22,20,173
12/2/22,21,169
12/2/22,22,78
12/2/22,23,42
12/2/22,24,7
12/3/22,0,8
12/3/22,1,9
12/3/22,2,10
12/3/22,3,8
12/3/22,4,5
12/3/22,5,6
12/3/22,6,24
12/3/22,7,57
12/3/22,8,161
12/3/22,9,270
12/3/22,10,333
12/3/22,11,351
12/3/22,12,328
12/3/22,13,298
12/3/22,14,257
12/3/22,15,290
12/3/22,16,287
12/3/22,17,251
12/3/22,18,260
12/3/22,19,198
12/3/22,20,153
12/3/22,21,148
12/3/22,22,83
12/3/22,23,31
12/3/22,24,7
12/4/22,0,7
12/4/22,1,11
12/4/22,2,7
12/4/22,3,2
12/4/22,4,10
12/4/22,5,9
12/4/22,6,18
12/4/22,7,46
12/4/22,8,152
12/4/22,9,255
12/4/22,10,363
12/4/22,11,328
12/4/22,12,331
12/4/22,13,299
12/4/22,14,295
12/4/22,15,280
12/4/22,16,298
12/4/22,17,256
12/4/22,18,245
12/4/22,19,195
12/4/22,20,171
12/4/22,21,134
12/4/22,22,60
12/4/22,23,34
12/4/22,24,8
12/5/22,0,9
12/5/22,1,8
12/5/22,2,4
12/5/22,3,6
12/5/22,4,4
12/5/22,5,6
12/5/22,6,28
12/5/22,7,88
12/5/22,8,179
12/5/22,9,330
12/5/22,10,349
12/5/22,11,330
12/5/22,12,342
12/5/22,13,276
12/5/22,14,243
12/5/22,15,241
12/5/22,16,277
12/5/22,17,236
12/5/22,18,288
12/5/22,19,247
12/5/22,20,236
12/5/22,21,173
12/5/22,22,105
12/5/22,23,41
12/5/22,24,11
12/6/22,0,7
12/6/22,1,6
12/6/22,2,3
12/6/22,3,4
12/6/22,4,7
12/6/22,5,15
12/6/22,6,31
12/6/22,7,73
12/6/22,8,177
12/6/22,9,293
12/6/22,10,354
12/6/22,11,311
12/6/22,12,337
12/6/22,13,281
12/6/22,14,272
12/6/22,15,254
12/6/22,16,258
12/6/22,17,257
12/6/22,18,264
12/6/22,19,267
12/6/22,20,218
12/6/22,21,151
12/6/22,22,85
12/6/22,23,45
12/6/22,24,2
12/7/22,0,7
12/7/22,1,9
12/7/22,2,8
12/7/22,3,8
12/7/22,4,4
12/7/22,5,17
12/7/22,6,24
12/7/22,7,72
12/7/22,8,167
12/7/22,9,289
12/7/22,10,376
12/7/22,11,361
12/7/22,12,315
12/7/22,13,301
12/7/22,14,265
12/7/22,15,242
12/7/22,16,259
12/7/22,17,250
12/7/22,18,322
12/7/22,19,300
12/7/22,20,209
12/7/22,21,159
12/7/22,22,65
12/7/22,23,38
12/7/22,24,8
12/8/22,0,18
12/8/22,1,10
12/8/22,2,6
12/8/22,3,5
12/8/22,4,5
12/8/22,5,10
12/8/22,6,43
12/8/22,7,86
12/8/22,8,192
12/8/22,9,330
12/8/22,10,351
12/8/22,11,328
12/8/22,12,323
12/8/22,13,323
12/8/22,14,264
12/8/22,15,298
12/8/22,16,258
12/8/22,17,292
12/8/22,18,250
12/8/22,19,254
12/8/22,20,200
12/8/22,21,150
12/8/22,22,101
12/8/22,23,38
12/8/22,24,6
12/9/22,0,4
12/9/22,1,11
12/9/22,2,7
12/9/22,3,5
12/9/22,4,3
12/9/22,5,12
12/9/22,6,41
12/9/22,7,82
12/9/22,8,195
12/9/22,9,302
12/9/22,10,352
12/9/22,11,384
12/9/22,12,370
12/9/22,13,290
12/9/22,14,255
12/9/22,15,268
12/9/22,16,312
12/9/22,17,254
12/9/22,18,274
12/9/22,19,257
12/9/22,20,232
12/9/22,21,175
12/9/22,22,102
12/9/22,23,38
12/9/22,24,3
12/10/22,0,6
12/10/22,1,14
12/10/22,2,10
12/10/22,3,4
12/10/22,4,5
12/10/22,5,18
12/10/22,6,19
12/10/22,7,58
12/10/22,8,137
12/10/22,9,280
12/10/22,10,369
12/10/22,11,373
12/10/22,12,364
12/10/22,13,379
12/10/22,14,331
12/10/22,15,307
12/10/22,16,268
12/10/22,17,240
12/10/22,18,235
12/10/22,19,207
12/10/22,20,179
12/10/22,21,138
12/10/22,22,109
12/10/22,23,33
12/10/22,24,3
12/11/22,0,15
12/11/22,1,11
12/11/22,2,8
12/11/22,3,8
12/11/22,4,9
12/11/22,5,14
12/11/22,6,17
12/11/22,7,63
12/11/22,8,130
12/11/22,9,292
12/11/22,10,362
12/11/22,11,365
12/11/22,12,364
12/11/22,13,342
12/11/22,14,331
12/11/22,15,273
12/11/22,16,303
12/11/22,17,289
12/11/22,18,294
12/11/22,19,236
12/11/22,20,222
12/11/22,21,180
12/11/22,22,78
12/11/22,23,46
12/11/22,24,7
12/12/22,0,15
12/12/22,1,10
12/12/22,2,8
12/12/22,3,6
12/12/22,4,4
12/12/22,5,8
12/12/22,6,42
12/12/22,7,102
12/12/22,8,173
12/12/22,9,269
12/12/22,10,362
12/12/22,11,412
12/12/22,12,346
12/12/22,13,286
12/12/22,14,270
12/12/22,15,283
12/12/22,16,277
12/12/22,17,286
12/12/22,18,278
12/12/22,19,308
12/12/22,20,218
12/12/22,21,151
12/12/22,22,88
12/12/22,23,38
12/12/22,24,3
12/13/22,0,3
12/13/22,1,12
12/13/22,2,3
12/13/22,3,3
12/13/22,4,4
12/13/22,5,10
12/13/22,6,36
12/13/22,7,85
12/13/22,8,167
12/13/22,9,310
12/13/22,10,353
12/13/22,11,348
12/13/22,12,297
12/13/22,13,194
12/13/22,14,246
12/13/22,15,235
12/13/22,16,269
12/13/22,17,299
12/13/22,18,261
12/13/22,19,245
12/13/22,20,226
12/13/22,21,181
12/13/22,22,86
12/13/22,23,32
12/13/22,24,4
12/14/22,0,7
12/14/22,1,5
12/14/22,2,7
12/14/22,3,4
12/14/22,4,8
12/14/22,5,11
12/14/22,6,38
12/14/22,7,63
12/14/22,8,212
12/14/22,9,294
12/14/22,10,341
12/14/22,11,352
12/14/22,12,289
12/14/22,13,227
12/14/22,14,277
12/14/22,15,296
12/14/22,16,270
12/14/22,17,275
12/14/22,18,269
12/14/22,19,263
12/14/22,20,249
12/14/22,21,175
12/14/22,22,84
12/14/22,23,35
12/14/22,24,4
12/15/22,0,6
12/15/22,1,8
12/15/22,2,5
12/15/22,3,7
12/15/22,4,7
12/15/22,5,13
12/15/22,6,41
12/15/22,7,93
12/15/22,8,203
12/15/22,9,301
12/15/22,10,368
12/15/22,11,386
12/15/22,12,317
12/15/22,13,293
12/15/22,14,285
12/15/22,15,252
12/15/22,16,240
12/15/22,17,267
12/15/22,18,270
12/15/22,19,289
12/15/22,20,226
12/15/22,21,161
12/15/22,22,97
12/15/22,23,44
12/15/22,24,3
12/16/22,0,9
12/16/22,1,11
12/16/22,2,3
12/16/22,3,5
12/16/22,4,3
12/16/22,5,20
12/16/22,6,43
12/16/22,7,87
12/16/22,8,195
12/16/22,9,326
12/16/22,10,342
12/16/22,11,348
12/16/22,12,350
12/16/22,13,312
12/16/22,14,278
12/16/22,15,255
12/16/22,16,256
12/16/22,17,263
12/16/22,18,277
12/16/22,19,273
12/16/22,20,231
12/16/22,21,170
12/16/22,22,89
12/16/22,23,35
12/16/22,24,12
12/17/22,0,14
12/17/22,1,6
12/17/22,2,11
12/17/22,3,5
12/17/22,4,4
12/17/22,5,9
12/17/22,6,23
12/17/22,7,69
12/17/22,8,147
12/17/22,9,285
12/17/22,10,371
12/17/22,11,349
12/17/22,12,337
12/17/22,13,305
12/17/22,14,311
12/17/22,15,274
12/17/22,16,280
12/17/22,17,268
12/17/22,18,275
12/17/22,19,201
12/17/22,20,178
12/17/22,21,156
12/17/22,22,94
12/17/22,23,32
12/17/22,24,10
12/18/22,0,13
12/18/22,1,16
12/18/22,2,11
12/18/22,3,4
12/18/22,4,6
12/18/22,5,8
12/18/22,6,23
12/18/22,7,64
12/18/22,8,142
12/18/22,9,290
12/18/22,10,315
12/18/22,11,328
12/18/22,12,354
12/18/22,13,388
12/18/22,14,241
12/18/22,15,324
12/18/22,16,124
12/18/22,17,102
12/18/22,18,204
12/18/22,19,189
12/18/22,20,129
12/18/22,21,92
12/18/22,22,50
12/18/22,23,23
12/18/22,24,3
12/19/22,0,10
12/19/22,1,4
12/19/22,2,3
12/19/22,3,1
12/19/22,4,6
12/19/22,5,12
12/19/22,6,27
12/19/22,7,72
12/19/22,8,132
12/19/22,9,224
12/19/22,10,265
12/19/22,11,262
12/19/22,12,258
12/19/22,13,217
12/19/22,14,216
12/19/22,15,238
12/19/22,16,250
12/19/22,17,252
12/19/22,18,267
12/19/22,19,268
12/19/22,20,199
12/19/22,21,171
12/19/22,22,87
12/19/22,23,39
12/19/22,24,4
12/20/22,0,1
12/20/22,1,10
12/20/22,2,6
12/20/22,3,5
12/20/22,4,8
12/20/22,5,10
12/20/22,6,32
12/20/22,7,95
12/20/22,8,190
12/20/22,9,288
12/20/22,10,321
12/20/22,11,270
12/20/22,12,306
12/20/22,13,297
12/20/22,14,246
12/20/22,15,237
12/20/22,16,269
12/20/22,17,269
12/20/22,18,257
12/20/22,19,246
12/20/22,20,211
12/20/22,21,166
12/20/22,22,81
12/20/22,23,36
12/20/22,24,8
12/21/22,0,12
12/21/22,1,8
12/21/22,2,13
12/21/22,3,1
12/21/22,4,5
12/21/22,5,11
12/21/22,6,33
12/21/22,7,91
12/21/22,8,184
12/21/22,9,297
12/21/22,10,336
12/21/22,11,348
12/21/22,12,304
12/21/22,13,267
12/21/22,14,298
12/21/22,15,271
12/21/22,16,232
12/21/22,17,239
12/21/22,18,242
12/21/22,19,250
12/21/22,20,205
12/21/22,21,129
12/21/22,22,83
12/21/22,23,45
12/21/22,24,6
12/22/22,0,11
12/22/22,1,5
12/22/22,2,6
12/22/22,3,6
12/22/22,4,11
12/22/22,5,14
12/22/22,6,37
12/22/22,7,94
12/22/22,8,200
12/22/22,9,277
12/22/22,10,270
12/22/22,11,353
12/22/22,12,355
12/22/22,13,273
12/22/22,14,241
12/22/22,15,253
12/22/22,16,253
12/22/22,17,240
12/22/22,18,271
12/22/22,19,259
12/22/22,20,234
12/22/22,21,164
12/22/22,22,96
12/22/22,23,25
12/22/22,24,4
12/23/22,0,19
12/23/22,1,9
12/23/22,2,11
12/23/22,3,7
12/23/22,4,11
12/23/22,5,16
12/23/22,6,48
12/23/22,7,99
12/23/22,8,172
12/23/22,9,297
12/23/22,10,377
12/23/22,11,324
12/23/22,12,289
12/23/22,13,311
12/23/22,14,243
12/23/22,15,228
12/23/22,16,256
12/23/22,17,268
12/23/22,18,281
12/23/22,19,230
12/23/22,20,232
12/23/22,21,178
12/23/22,22,83
12/23/22,23,49
12/23/22,24,5
12/24/22,0,14
12/24/22,1,8
12/24/22,2,11
12/24/22,3,11
12/24/22,4,12
12/24/22,5,11
12/24/22,6,39
12/24/22,7,62
12/24/22,8,182
12/24/22,9,258
12/24/22,10,375
12/24/22,11,333
12/24/22,12,353
12/24/22,13,335
12/24/22,14,338
12/24/22,15,318
12/24/22,16,311
12/24/22,17,269
12/24/22,18,224
12/24/22,19,119
12/24/22,20,146
12/24/22,21,149
12/24/22,22,80
12/24/22,23,45
12/24/22,24,9
12/25/22,0,13
12/25/22,1,12
12/25/22,2,13
12/25/22,3,6
12/25/22,4,7
12/25/22,5,8
12/25/22,6,24
12/25/22,7,56
12/25/22,8,102
12/25/22,9,278
12/25/22,10,330
12/25/22,11,325
12/25/22,12,352
12/25/22,13,349
12/25/22,14,337
12/25/22,15,267
12/25/22,16,285
12/25/22,17,296
12/25/22,18,270
12/25/22,19,245
12/25/22,20,181
12/25/22,21,119
12/25/22,22,81
12/25/22,23,42
12/25/22,24,5
12/26/22,0,14
12/26/22,1,10
12/26/22,2,2
12/26/22,3,10
12/26/22,4,7
12/26/22,5,16
12/26/22,6,37
12/26/22,7,81
12/26/22,8,167
12/26/22,9,297
12/26/22,10,334
12/26/22,11,333
12/26/22,12,307
12/26/22,13,280
12/26/22,14,244
12/26/22,15,219
12/26/22,16,218
12/26/22,17,258
12/26/22,18,256
12/26/22,19,241
12/26/22,20,218
12/26/22,21,156
12/26/22,22,88
12/26/22,23,46
12/26/22,24,9
12/27/22,0,16
12/27/22,1,11
12/27/22,2,9
12/27/22,3,5
12/27/22,4,8
