,date,time_interval,quantity,year,month,day,weekday,week_of_year,quarter,day_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,is_weekend,is_friday,year_month
1139,2022-10-16,22,56.0,2022,10,16,6,41,4,289,0,0,0,0,0,0,1,0,202210
1140,2022-10-16,23,36.0,2022,10,16,6,41,4,289,0,0,0,0,0,0,1,0,202210
1141,2022-10-16,24,4.0,2022,10,16,6,41,4,289,0,0,0,0,0,0,1,0,202210
1142,2022-10-17,0,14.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1143,2022-10-17,1,5.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1144,2022-10-17,2,6.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1145,2022-10-17,3,3.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1146,2022-10-17,4,6.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1147,2022-10-17,5,11.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1148,2022-10-17,6,27.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1149,2022-10-17,7,62.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1150,2022-10-17,8,199.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1151,2022-10-17,9,277.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1152,2022-10-17,10,312.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1153,2022-10-17,11,285.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1154,2022-10-17,12,259.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1155,2022-10-17,13,298.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1156,2022-10-17,14,187.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1157,2022-10-17,15,171.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1158,2022-10-17,16,206.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1159,2022-10-17,17,229.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1160,2022-10-17,18,205.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1161,2022-10-17,19,248.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1162,2022-10-17,20,171.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1163,2022-10-17,21,126.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1164,2022-10-17,22,56.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1165,2022-10-17,23,31.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1166,2022-10-17,24,6.0,2022,10,17,0,42,4,290,0,0,0,0,0,0,0,0,202210
1167,2022-10-18,0,11.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1168,2022-10-18,1,2.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1169,2022-10-18,2,2.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1170,2022-10-18,3,2.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1171,2022-10-18,4,4.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1172,2022-10-18,5,7.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1173,2022-10-18,6,22.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1174,2022-10-18,7,86.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1175,2022-10-18,8,196.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1176,2022-10-18,9,263.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1177,2022-10-18,10,352.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1178,2022-10-18,11,268.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1179,2022-10-18,12,304.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1180,2022-10-18,13,277.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1181,2022-10-18,14,215.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1182,2022-10-18,15,207.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1183,2022-10-18,16,216.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1184,2022-10-18,17,229.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1185,2022-10-18,18,248.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1186,2022-10-18,19,233.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1187,2022-10-18,20,186.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1188,2022-10-18,21,111.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1189,2022-10-18,22,65.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1190,2022-10-18,23,21.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1191,2022-10-18,24,2.0,2022,10,18,1,42,4,291,0,0,0,0,0,0,0,0,202210
1192,2022-10-19,0,7.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1193,2022-10-19,1,6.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1194,2022-10-19,2,5.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1195,2022-10-19,3,1.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1196,2022-10-19,4,4.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1197,2022-10-19,5,2.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1198,2022-10-19,6,31.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1199,2022-10-19,7,96.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1200,2022-10-19,8,193.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1201,2022-10-19,9,273.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1202,2022-10-19,10,311.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1203,2022-10-19,11,270.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1204,2022-10-19,12,295.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1205,2022-10-19,13,239.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1206,2022-10-19,14,230.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1207,2022-10-19,15,207.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1208,2022-10-19,16,239.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1209,2022-10-19,17,242.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1210,2022-10-19,18,228.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1211,2022-10-19,19,226.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1212,2022-10-19,20,184.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1213,2022-10-19,21,116.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1214,2022-10-19,22,60.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1215,2022-10-19,23,32.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1216,2022-10-19,24,3.0,2022,10,19,2,42,4,292,0,0,0,0,0,0,0,0,202210
1217,2022-10-20,0,8.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1218,2022-10-20,1,5.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1219,2022-10-20,2,1.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1220,2022-10-20,3,2.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1221,2022-10-20,4,4.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1222,2022-10-20,5,5.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1223,2022-10-20,6,27.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1224,2022-10-20,7,112.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1225,2022-10-20,8,227.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1226,2022-10-20,9,268.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1227,2022-10-20,10,296.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1228,2022-10-20,11,289.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1229,2022-10-20,12,292.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1230,2022-10-20,13,238.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1231,2022-10-20,14,226.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1232,2022-10-20,15,230.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1233,2022-10-20,16,203.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1234,2022-10-20,17,229.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1235,2022-10-20,18,261.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1236,2022-10-20,19,260.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1237,2022-10-20,20,217.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1238,2022-10-20,21,145.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1239,2022-10-20,22,67.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1240,2022-10-20,23,33.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1241,2022-10-20,24,4.0,2022,10,20,3,42,4,293,0,0,0,0,0,0,0,0,202210
1242,2022-10-21,0,11.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1243,2022-10-21,1,7.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1244,2022-10-21,2,3.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1245,2022-10-21,3,2.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1246,2022-10-21,4,12.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1247,2022-10-21,5,9.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1248,2022-10-21,6,26.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1249,2022-10-21,7,95.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1250,2022-10-21,8,207.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1251,2022-10-21,9,287.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1252,2022-10-21,10,308.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1253,2022-10-21,11,274.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1254,2022-10-21,12,263.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1255,2022-10-21,13,265.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1256,2022-10-21,14,263.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1257,2022-10-21,15,225.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1258,2022-10-21,16,198.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1259,2022-10-21,17,211.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1260,2022-10-21,18,269.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1261,2022-10-21,19,48.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1262,2022-10-21,20,194.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1263,2022-10-21,21,118.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1264,2022-10-21,22,83.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1265,2022-10-21,23,30.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1266,2022-10-21,24,3.0,2022,10,21,4,42,4,294,0,0,0,0,0,0,0,1,202210
1267,2022-10-22,0,17.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1268,2022-10-22,1,10.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1269,2022-10-22,2,2.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1270,2022-10-22,3,2.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1271,2022-10-22,4,7.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1272,2022-10-22,5,6.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1273,2022-10-22,6,19.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1274,2022-10-22,7,70.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1275,2022-10-22,8,183.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1276,2022-10-22,9,283.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1277,2022-10-22,10,297.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1278,2022-10-22,11,261.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1279,2022-10-22,12,266.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1280,2022-10-22,13,278.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1281,2022-10-22,14,248.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1282,2022-10-22,15,208.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1283,2022-10-22,16,192.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1284,2022-10-22,17,226.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1285,2022-10-22,18,208.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1286,2022-10-22,19,130.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1287,2022-10-22,20,137.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1288,2022-10-22,21,93.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1289,2022-10-22,22,63.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1290,2022-10-22,23,37.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1291,2022-10-22,24,3.0,2022,10,22,5,42,4,295,0,0,0,0,0,0,1,0,202210
1292,2022-10-23,0,24.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1293,2022-10-23,1,7.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1294,2022-10-23,2,10.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1295,2022-10-23,3,2.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1296,2022-10-23,4,4.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1297,2022-10-23,5,3.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1298,2022-10-23,6,16.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1299,2022-10-23,7,70.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1300,2022-10-23,8,138.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1301,2022-10-23,9,232.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1302,2022-10-23,10,290.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1303,2022-10-23,11,303.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1304,2022-10-23,12,303.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1305,2022-10-23,13,266.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1306,2022-10-23,14,271.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1307,2022-10-23,15,249.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1308,2022-10-23,16,261.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1309,2022-10-23,17,251.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1310,2022-10-23,18,211.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1311,2022-10-23,19,194.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1312,2022-10-23,20,161.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1313,2022-10-23,21,116.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1314,2022-10-23,22,68.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1315,2022-10-23,23,29.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1316,2022-10-23,24,8.0,2022,10,23,6,42,4,296,0,0,0,0,0,0,1,0,202210
1317,2022-10-24,0,22.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1318,2022-10-24,1,10.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1319,2022-10-24,2,3.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1320,2022-10-24,3,7.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1321,2022-10-24,4,8.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1322,2022-10-24,5,15.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1323,2022-10-24,6,23.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1324,2022-10-24,7,63.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1325,2022-10-24,8,184.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1326,2022-10-24,9,258.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1327,2022-10-24,10,303.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1328,2022-10-24,11,278.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1329,2022-10-24,12,282.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1330,2022-10-24,13,242.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1331,2022-10-24,14,241.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1332,2022-10-24,15,163.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1333,2022-10-24,16,189.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1334,2022-10-24,17,196.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1335,2022-10-24,18,250.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1336,2022-10-24,19,204.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1337,2022-10-24,20,171.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1338,2022-10-24,21,111.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1339,2022-10-24,22,70.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1340,2022-10-24,23,21.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1341,2022-10-24,24,4.0,2022,10,24,0,43,4,297,0,0,0,0,0,0,0,0,202210
1342,2022-10-25,0,12.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1343,2022-10-25,1,4.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1344,2022-10-25,2,6.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1345,2022-10-25,3,2.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1346,2022-10-25,4,3.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1347,2022-10-25,5,13.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1348,2022-10-25,6,21.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1349,2022-10-25,7,97.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1350,2022-10-25,8,189.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1351,2022-10-25,9,270.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1352,2022-10-25,10,276.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1353,2022-10-25,11,295.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1354,2022-10-25,12,256.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1355,2022-10-25,13,235.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1356,2022-10-25,14,190.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1357,2022-10-25,15,194.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1358,2022-10-25,16,194.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1359,2022-10-25,17,219.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1360,2022-10-25,18,270.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1361,2022-10-25,19,217.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1362,2022-10-25,20,213.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1363,2022-10-25,21,136.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1364,2022-10-25,22,71.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1365,2022-10-25,23,33.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1366,2022-10-25,24,7.0,2022,10,25,1,43,4,298,0,0,0,0,0,0,0,0,202210
1367,2022-10-26,0,13.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1368,2022-10-26,1,7.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1369,2022-10-26,2,2.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1370,2022-10-26,3,2.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1371,2022-10-26,4,2.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1372,2022-10-26,5,2.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1373,2022-10-26,6,19.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1374,2022-10-26,7,56.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1375,2022-10-26,8,146.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1376,2022-10-26,9,289.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1377,2022-10-26,10,346.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1378,2022-10-26,11,282.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1379,2022-10-26,12,210.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1380,2022-10-26,13,246.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1381,2022-10-26,14,197.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1382,2022-10-26,15,190.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1383,2022-10-26,16,227.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1384,2022-10-26,17,224.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1385,2022-10-26,18,258.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1386,2022-10-26,19,226.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1387,2022-10-26,20,176.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1388,2022-10-26,21,129.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1389,2022-10-26,22,70.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1390,2022-10-26,23,44.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1391,2022-10-26,24,6.0,2022,10,26,2,43,4,299,0,0,0,0,0,0,0,0,202210
1392,2022-10-27,0,8.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1393,2022-10-27,1,8.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1394,2022-10-27,2,3.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1395,2022-10-27,3,3.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1396,2022-10-27,4,2.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1397,2022-10-27,5,14.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1398,2022-10-27,6,27.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1399,2022-10-27,7,101.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1400,2022-10-27,8,210.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1401,2022-10-27,9,296.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1402,2022-10-27,10,288.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1403,2022-10-27,11,265.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1404,2022-10-27,12,279.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1405,2022-10-27,13,229.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1406,2022-10-27,14,204.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1407,2022-10-27,15,196.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1408,2022-10-27,16,198.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1409,2022-10-27,17,227.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1410,2022-10-27,18,254.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1411,2022-10-27,19,217.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1412,2022-10-27,20,180.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1413,2022-10-27,21,122.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1414,2022-10-27,22,63.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1415,2022-10-27,23,31.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
1416,2022-10-27,24,4.0,2022,10,27,3,43,4,300,0,0,0,0,0,0,0,0,202210
